Datetime,Adj Close,Close,High,Low,Open,Volume
2026-07-06 04:00:00-04:00,195.2925,195.2925,195.4855,194.0522,195.03,0
2026-07-06 04:01:00-04:00,195.1227,195.1227,195.46,194.1,195.2925,0
2026-07-06 04:02:00-04:00,195.15,195.15,195.3,195.0701,195.13,0
2026-07-06 04:03:00-04:00,195.0087,195.0087,195.17,195.0087,195.16,0
2026-07-06 04:04:00-04:00,195.05,195.05,195.1,195.02,195.0975,0
2026-07-06 04:05:00-04:00,195.2147,195.2147,195.2147,195.0,195.08,0
2026-07-06 04:06:00-04:00,195.302,195.302,195.35,195.0152,195.21,0
2026-07-06 04:07:00-04:00,195.4782,195.4782,195.5,195.3,195.3,0
2026-07-06 04:08:00-04:00,195.5,195.5,195.5,195.42,195.4253,0
2026-07-06 04:09:00-04:00,195.4947,195.4947,195.55,194.1,195.52,0
2026-07-06 04:10:00-04:00,195.2688,195.2688,195.5088,195.1,195.5088,0
2026-07-06 04:11:00-04:00,195.2,195.2,195.2542,195.16,195.2,0
2026-07-06 04:12:00-04:00,195.02,195.02,195.18,195.0022,195.12,0
2026-07-06 04:13:00-04:00,195.0,195.0,195.17,194.96,195.049,0
2026-07-06 04:14:00-04:00,195.0022,195.0022,195.09,195.0011,195.0022,0
2026-07-06 04:15:00-04:00,194.84,194.84,195.09,194.84,195.05,0
2026-07-06 04:16:00-04:00,194.7475,194.7475,194.96,194.69,194.9527,0
2026-07-06 04:17:00-04:00,194.7129,194.7129,194.8,194.653,194.74,0
2026-07-06 04:18:00-04:00,194.84,194.84,194.97,194.7,194.7,0
2026-07-06 04:19:00-04:00,194.86,194.86,194.9455,194.77,194.88,0
2026-07-06 04:20:00-04:00,194.995,194.995,194.995,194.7745,194.91,0
2026-07-06 04:21:00-04:00,194.9996,194.9996,195.03,194.95,194.995,0
2026-07-06 04:22:00-04:00,195.0,195.0,195.0,194.89,194.95,0
2026-07-06 04:23:00-04:00,195.0,195.0,195.07,194.95,195.07,0
2026-07-06 04:24:00-04:00,195.0,195.0,195.0882,194.98,194.98,0
2026-07-06 04:25:00-04:00,195.0,195.0,195.04,194.97,194.99,0
2026-07-06 04:26:00-04:00,195.0437,195.0437,195.12,194.94,195.0,0
2026-07-06 04:27:00-04:00,195.04,195.04,195.1827,195.04,195.18,0
2026-07-06 04:28:00-04:00,195.12,195.12,195.19,195.0227,195.09,0
2026-07-06 04:29:00-04:00,195.09,195.09,195.1272,194.9252,195.08,0
2026-07-06 04:30:00-04:00,195.11,195.11,195.2,195.05,195.11,0
2026-07-06 04:31:00-04:00,195.1,195.1,195.1988,195.05,195.1988,0
2026-07-06 04:32:00-04:00,195.09,195.09,195.1488,195.04,195.12,0
2026-07-06 04:33:00-04:00,195.1865,195.1865,195.1865,195.06,195.1475,0
2026-07-06 04:34:00-04:00,195.0987,195.0987,195.19,195.04,195.19,0
2026-07-06 04:35:00-04:00,195.01,195.01,195.1,194.9864,195.0512,0
2026-07-06 04:36:00-04:00,195.1888,195.1888,195.1888,195.0317,195.0317,0
2026-07-06 04:37:00-04:00,195.02,195.02,195.17,195.02,195.11,0
2026-07-06 04:38:00-04:00,195.1565,195.1565,195.1565,195.0235,195.1343,0
2026-07-06 04:39:00-04:00,195.083,195.083,195.19,195.08,195.12,0
2026-07-06 04:40:00-04:00,195.2045,195.2045,195.38,195.12,195.14,0
2026-07-06 04:41:00-04:00,195.204,195.204,195.35,195.105,195.35,0
2026-07-06 04:42:00-04:00,195.28,195.28,195.3,195.22,195.28,0
2026-07-06 04:43:00-04:00,195.22,195.22,195.2965,195.22,195.296,0
2026-07-06 04:44:00-04:00,195.22,195.22,195.23,195.1812,195.22,0
2026-07-06 04:45:00-04:00,195.2755,195.2755,195.2937,195.1827,195.2249,0
2026-07-06 04:46:00-04:00,195.2205,195.2205,195.28,195.1975,195.28,0
2026-07-06 04:47:00-04:00,195.23,195.23,195.289,195.19,195.2367,0
2026-07-06 04:48:00-04:00,195.25,195.25,195.26,195.19,195.19,0
2026-07-06 04:49:00-04:00,195.229,195.229,195.3267,195.2015,195.25,0
2026-07-06 04:50:00-04:00,195.2,195.2,195.23,195.14,195.23,0
2026-07-06 04:51:00-04:00,195.17,195.17,195.22,195.1515,195.2182,0
2026-07-06 04:52:00-04:00,195.1125,195.1125,195.22,195.0442,195.1712,0
2026-07-06 04:53:00-04:00,195.181,195.181,195.22,195.1317,195.2087,0
2026-07-06 04:54:00-04:00,195.1815,195.1815,195.2677,195.18,195.24,0
2026-07-06 04:55:00-04:00,195.18,195.18,195.2,195.1122,195.19,0
2026-07-06 04:56:00-04:00,195.2025,195.2025,195.3,195.2025,195.23,0
2026-07-06 04:57:00-04:00,195.181,195.181,195.3,195.181,195.23,0
2026-07-06 04:58:00-04:00,195.1787,195.1787,195.2,195.1117,195.2,0
2026-07-06 04:59:00-04:00,195.1925,195.1925,195.2897,195.141,195.141,0
2026-07-06 05:00:00-04:00,195.15,195.15,195.28,195.14,195.2012,0
2026-07-06 05:01:00-04:00,195.2972,195.2972,195.2972,195.15,195.15,0
2026-07-06 05:02:00-04:00,195.23,195.23,195.3,195.21,195.27,0
2026-07-06 05:03:00-04:00,195.24,195.24,195.3,195.2,195.2122,0
2026-07-06 05:04:00-04:00,195.2585,195.2585,195.2953,195.21,195.24,0
2026-07-06 05:05:00-04:00,195.25,195.25,195.26,195.22,195.22,0
2026-07-06 05:06:00-04:00,195.2817,195.2817,195.3185,195.2015,195.2585,0
2026-07-06 05:07:00-04:00,195.33,195.33,195.4,195.3,195.31,0
2026-07-06 05:08:00-04:00,195.3467,195.3467,195.35,195.2135,195.33,0
2026-07-06 05:09:00-04:00,195.19,195.19,195.2982,195.1632,195.233,0
2026-07-06 05:10:00-04:00,195.2475,195.2475,195.2888,195.2,195.23,0
2026-07-06 05:11:00-04:00,195.19,195.19,195.2472,195.133,195.2,0
2026-07-06 05:12:00-04:00,195.1519,195.1519,195.2495,195.132,195.2,0
2026-07-06 05:13:00-04:00,195.2188,195.2188,195.2188,195.1515,195.2085,0
2026-07-06 05:14:00-04:00,195.17,195.17,195.2175,195.15,195.2175,0
2026-07-06 05:15:00-04:00,195.1782,195.1782,195.22,195.1117,195.18,0
