Datetime,Adj Close,Close,High,Low,Open,Volume
2026-07-06 04:00:00-04:00,306.795,306.795,307.1715,305.49,306.28,0
2026-07-06 04:01:00-04:00,306.631,306.631,307.11,305.46,306.05,0
2026-07-06 04:02:00-04:00,306.21,306.21,306.81,306.21,306.81,0
2026-07-06 04:03:00-04:00,306.18,306.18,306.58,306.18,306.58,0
2026-07-06 04:04:00-04:00,306.2,306.2,306.21,306.12,306.16,0
2026-07-06 04:05:00-04:00,306.06,306.06,306.2,306.05,306.1994,0
2026-07-06 04:06:00-04:00,305.77,305.77,306.14,305.77,306.1337,0
2026-07-06 04:07:00-04:00,305.7572,305.7572,305.8742,305.7572,305.7705,0
2026-07-06 04:08:00-04:00,306.39,306.39,307.01,305.65,305.76,0
2026-07-06 04:09:00-04:00,305.65,305.65,306.67,305.65,306.67,0
2026-07-06 04:10:00-04:00,305.9625,305.9625,305.9625,305.28,305.5823,0
2026-07-06 04:11:00-04:00,305.3355,305.3355,305.5,305.3,305.5,0
2026-07-06 04:12:00-04:00,305.3133,305.3133,305.4067,305.26,305.3,0
2026-07-06 04:13:00-04:00,305.257,305.257,305.523,305.25,305.25,0
2026-07-06 04:14:00-04:00,305.45,305.45,305.7815,305.25,305.5288,0
2026-07-06 04:15:00-04:00,305.4,305.4,305.4988,305.2512,305.2562,0
2026-07-06 04:16:00-04:00,305.2,305.2,305.4797,305.2,305.2533,0
2026-07-06 04:17:00-04:00,305.2,305.2,305.4047,305.2,305.21,0
2026-07-06 04:18:00-04:00,305.3,305.3,305.37,305.2,305.2,0
2026-07-06 04:19:00-04:00,305.3,305.3,305.417,305.3,305.3,0
2026-07-06 04:20:00-04:00,305.38,305.38,305.4925,305.3,305.34,0
2026-07-06 04:21:00-04:00,305.4896,305.4896,305.4988,305.36,305.4988,0
2026-07-06 04:22:00-04:00,305.4025,305.4025,305.495,305.3732,305.48,0
2026-07-06 04:23:00-04:00,305.3012,305.3012,305.49,305.3012,305.41,0
2026-07-06 04:24:00-04:00,305.62,305.62,305.63,305.49,305.6288,0
2026-07-06 04:25:00-04:00,305.39,305.39,305.61,305.3,305.61,0
2026-07-06 04:26:00-04:00,305.6488,305.6488,305.6488,305.4,305.4,0
2026-07-06 04:27:00-04:00,305.58,305.58,305.6,305.5,305.5,0
2026-07-06 04:28:00-04:00,305.5195,305.5195,305.57,305.5,305.57,0
2026-07-06 04:29:00-04:00,305.335,305.335,305.52,305.3012,305.5,0
2026-07-06 04:30:00-04:00,305.37,305.37,305.456,305.2,305.456,0
2026-07-06 04:31:00-04:00,305.3,305.3,305.37,305.202,305.21,0
2026-07-06 04:32:00-04:00,305.15,305.15,305.24,305.15,305.2037,0
2026-07-06 04:33:00-04:00,305.345,305.345,305.6265,305.1501,305.1501,0
2026-07-06 04:34:00-04:00,305.3,305.3,305.44,305.25,305.44,0
2026-07-06 04:35:00-04:00,305.25,305.25,305.48,305.119,305.27,0
2026-07-06 04:36:00-04:00,305.4088,305.4088,305.4088,305.25,305.26,0
2026-07-06 04:37:00-04:00,305.3,305.3,305.39,305.2475,305.39,0
2026-07-06 04:38:00-04:00,305.29,305.29,305.3088,305.25,305.3,0
2026-07-06 04:39:00-04:00,305.4635,305.4635,305.4635,305.2017,305.25,0
2026-07-06 04:40:00-04:00,305.2737,305.2737,305.3,305.21,305.26,0
2026-07-06 04:41:00-04:00,305.3017,305.3017,305.345,305.27,305.2848,0
2026-07-06 04:42:00-04:00,305.38,305.38,305.388,305.31,305.32,0
2026-07-06 04:43:00-04:00,305.28,305.28,305.32,305.25,305.25,0
2026-07-06 04:44:00-04:00,305.26,305.26,305.3,305.26,305.29,0
2026-07-06 04:45:00-04:00,305.27,305.27,305.4688,305.2612,305.4688,0
2026-07-06 04:46:00-04:00,305.27,305.27,305.27,305.27,305.27,0
2026-07-06 04:47:00-04:00,305.32,305.32,305.33,305.2756,305.2756,0
2026-07-06 04:48:00-04:00,305.3285,305.3285,305.33,305.2726,305.31,0
2026-07-06 04:49:00-04:00,305.26,305.26,305.3188,305.08,305.3188,0
2026-07-06 04:50:00-04:00,305.49,305.49,305.49,305.24,305.3147,0
2026-07-06 04:51:00-04:00,305.3622,305.3622,305.4788,305.36,305.4788,0
2026-07-06 04:52:00-04:00,305.48,305.48,305.48,305.3612,305.3612,0
2026-07-06 04:53:00-04:00,305.62,305.62,305.63,305.49,305.49,0
2026-07-06 04:54:00-04:00,305.62,305.62,305.62,305.59,305.6132,0
2026-07-06 04:55:00-04:00,305.6,305.6,305.6488,305.48,305.62,0
2026-07-06 04:56:00-04:00,305.59,305.59,305.63,305.57,305.63,0
2026-07-06 04:57:00-04:00,305.6327,305.6327,305.6327,305.52,305.56,0
2026-07-06 04:58:00-04:00,305.95,305.95,305.95,305.5025,305.617,0
