Datetime,Adj Close,Close,High,Low,Open,Volume
2026-07-06 04:00:00-04:00,391.15,391.15,392.68,389.0582,389.58,0
2026-07-06 04:01:00-04:00,391.34,391.34,391.34,389.11,391.2925,0
2026-07-06 04:02:00-04:00,391.43,391.43,391.4988,391.1312,391.2859,0
2026-07-06 04:03:00-04:00,391.04,391.04,391.5275,391.04,391.35,0
2026-07-06 04:04:00-04:00,390.93,390.93,391.03,390.92,391.02,0
2026-07-06 04:05:00-04:00,390.99,390.99,391.0,390.89,390.92,0
2026-07-06 04:06:00-04:00,390.9911,390.9911,391.18,390.99,390.99,0
2026-07-06 04:07:00-04:00,390.92,390.92,390.99,390.92,390.99,0
2026-07-06 04:08:00-04:00,390.92,390.92,391.0,390.82,391.0,0
2026-07-06 04:09:00-04:00,389.37,389.37,390.9,389.14,390.9,0
2026-07-06 04:10:00-04:00,390.7,390.7,390.78,389.25,389.34,0
2026-07-06 04:11:00-04:00,390.7464,390.7464,391.0,390.6503,390.69,0
2026-07-06 04:12:00-04:00,390.8802,390.8802,391.0,390.65,390.88,0
2026-07-06 04:13:00-04:00,390.9988,390.9988,390.9988,390.6587,390.907,0
2026-07-06 04:14:00-04:00,390.9888,390.9888,390.9988,390.6209,390.99,0
2026-07-06 04:15:00-04:00,390.69,390.69,390.75,390.44,390.69,0
2026-07-06 04:16:00-04:00,390.1502,390.1502,390.7888,390.1502,390.69,0
2026-07-06 04:17:00-04:00,390.3013,390.3013,390.6075,390.1502,390.6001,0
2026-07-06 04:18:00-04:00,390.127,390.127,390.7888,390.127,390.4717,0
2026-07-06 04:19:00-04:00,390.35,390.35,390.5,390.19,390.19,0
2026-07-06 04:20:00-04:00,390.7792,390.7792,390.7888,390.36,390.36,0
2026-07-06 04:21:00-04:00,390.5427,390.5427,390.64,390.5427,390.64,0
2026-07-06 04:22:00-04:00,390.4974,390.4974,390.6388,390.36,390.36,0
2026-07-06 04:23:00-04:00,390.4652,390.4652,390.54,390.4652,390.54,0
2026-07-06 04:24:00-04:00,390.5,390.5,390.58,390.45,390.45,0
2026-07-06 04:25:00-04:00,390.78,390.78,390.78,390.5071,390.5071,0
2026-07-06 04:26:00-04:00,390.8488,390.8488,390.88,390.7954,390.7954,0
2026-07-06 04:27:00-04:00,391.0,391.0,391.0,390.8329,390.8329,0
2026-07-06 04:28:00-04:00,390.9023,390.9023,390.96,390.75,390.75,0
2026-07-06 04:29:00-04:00,390.8,390.8,390.89,390.79,390.85,0
2026-07-06 04:30:00-04:00,390.72,390.72,390.8288,390.57,390.66,0
2026-07-06 04:31:00-04:00,390.77,390.77,390.77,390.5097,390.7047,0
2026-07-06 04:32:00-04:00,390.68,390.68,390.89,390.5097,390.5097,0
2026-07-06 04:33:00-04:00,390.8888,390.8888,390.89,390.7,390.89,0
2026-07-06 04:34:00-04:00,390.5097,390.5097,390.8888,390.5097,390.87,0
2026-07-06 04:35:00-04:00,390.8128,390.8128,390.87,390.69,390.695,0
2026-07-06 04:36:00-04:00,390.81,390.81,390.83,390.8,390.83,0
2026-07-06 04:37:00-04:00,391.0609,391.0609,391.1688,390.8225,390.86,0
2026-07-06 04:38:00-04:00,390.97,390.97,390.98,390.88,390.96,0
2026-07-06 04:39:00-04:00,390.91,390.91,390.97,390.8983,390.97,0
2026-07-06 04:40:00-04:00,391.089,391.089,391.12,390.93,390.93,0
2026-07-06 04:41:00-04:00,391.11,391.11,391.12,390.9583,390.9583,0
2026-07-06 04:42:00-04:00,391.4,391.4,391.47,391.11,391.11,0
2026-07-06 04:43:00-04:00,391.38,391.38,391.38,391.2912,391.2912,0
2026-07-06 04:44:00-04:00,391.28,391.28,391.38,391.27,391.38,0
2026-07-06 04:45:00-04:00,391.7013,391.7013,391.7013,391.32,391.33,0
2026-07-06 04:46:00-04:00,391.37,391.37,391.6772,391.1847,391.6772,0
2026-07-06 04:47:00-04:00,391.271,391.271,391.35,391.271,391.35,0
2026-07-06 04:48:00-04:00,391.3896,391.3896,391.3988,391.1812,391.297,0
2026-07-06 04:49:00-04:00,391.2536,391.2536,391.4,391.2,391.2636,0
2026-07-06 04:50:00-04:00,391.3896,391.3896,391.3896,391.24,391.2684,0
2026-07-06 04:51:00-04:00,391.38,391.38,391.395,391.2435,391.2435,0
2026-07-06 04:52:00-04:00,391.34,391.34,391.3706,391.24,391.3706,0
2026-07-06 04:53:00-04:00,391.337,391.337,391.3755,391.25,391.34,0
2026-07-06 04:54:00-04:00,391.3,391.3,391.37,391.28,391.28,0
2026-07-06 04:55:00-04:00,391.32,391.32,391.356,391.27,391.27,0
2026-07-06 04:56:00-04:00,391.36,391.36,391.39,391.28,391.2892,0
2026-07-06 04:57:00-04:00,391.2912,391.2912,391.34,391.27,391.31,0
2026-07-06 04:58:00-04:00,391.24,391.24,391.4,391.24,391.3,0
2026-07-06 04:59:00-04:00,391.2,391.2,391.24,391.0912,391.0912,0
2026-07-06 05:00:00-04:00,390.9615,390.9615,391.25,390.95,391.25,0
2026-07-06 05:01:00-04:00,391.1388,391.1388,391.1388,390.95,391.1,0
2026-07-06 05:02:00-04:00,391.0,391.0,391.1043,391.0,391.0824,0
2026-07-06 05:03:00-04:00,390.85,390.85,391.0488,390.85,391.0488,0
2026-07-06 05:04:00-04:00,390.9292,390.9292,390.9397,390.83,390.83,0
2026-07-06 05:05:00-04:00,390.92,390.92,390.92,390.83,390.91,0
2026-07-06 05:06:00-04:00,390.94,390.94,390.9988,390.9,390.98,0
2026-07-06 05:07:00-04:00,390.9,390.9,390.97,390.9,390.96,0
2026-07-06 05:08:00-04:00,390.93,390.93,390.94,390.88,390.88,0
2026-07-06 05:09:00-04:00,390.9,390.9,390.9488,390.52,390.52,0
2026-07-06 05:10:00-04:00,391.0,391.0,391.0,390.9,390.9,0
2026-07-06 05:11:00-04:00,391.0,391.0,391.1157,391.0,391.1157,0
2026-07-06 05:12:00-04:00,390.97,390.97,391.0588,390.95,391.0588,0
2026-07-06 05:13:00-04:00,390.5312,390.5312,390.9987,390.5312,390.96,0
2026-07-06 05:14:00-04:00,391.11,391.11,391.11,390.871,390.95,0
2026-07-06 05:15:00-04:00,391.06,391.06,391.06,391.0562,391.0562,0
2026-07-06 05:16:00-04:00,391.05,391.05,391.0806,390.9641,391.0,0
2026-07-06 05:17:00-04:00,391.06,391.06,391.1,391.06,391.1,0
2026-07-06 05:18:00-04:00,391.1,391.1,391.13,391.06,391.06,0
2026-07-06 05:19:00-04:00,391.1,391.1,391.1388,390.9112,391.06,0
2026-07-06 05:20:00-04:00,391.13,391.13,391.13,391.05,391.0806,0
2026-07-06 05:21:00-04:00,391.16,391.16,391.16,391.12,391.12,0
2026-07-06 05:22:00-04:00,391.24,391.24,391.2643,391.1966,391.1966,0
2026-07-06 05:23:00-04:00,391.24,391.24,391.3,391.23,391.24,0
2026-07-06 05:24:00-04:00,391.238,391.238,391.2788,391.2,391.2788,0
2026-07-06 05:25:00-04:00,391.27,391.27,391.28,391.23,391.23,0
2026-07-06 05:26:00-04:00,391.35,391.35,391.35,391.22,391.26,0
2026-07-06 05:27:00-04:00,391.39,391.39,391.5588,391.33,391.35,0
2026-07-06 05:28:00-04:00,391.16,391.16,391.4915,391.16,391.39,0
2026-07-06 05:29:00-04:00,391.36,391.36,391.39,391.1715,391.39,0
2026-07-06 05:30:00-04:00,391.1812,391.1812,391.4,391.1812,391.3457,0
2026-07-06 05:31:00-04:00,391.3888,391.3888,391.4588,391.32,391.33,0
2026-07-06 05:32:00-04:00,391.3257,391.3257,391.37,391.23,391.37,0
2026-07-06 05:33:00-04:00,391.1,391.1,391.32,391.08,391.32,0
2026-07-06 05:34:00-04:00,391.1947,391.1947,391.2388,391.0012,391.1,0
2026-07-06 05:35:00-04:00,391.2801,391.2801,391.295,391.1104,391.1975,0
2026-07-06 05:36:00-04:00,391.19,391.19,391.229,391.1297,391.2289,0
2026-07-06 05:37:00-04:00,391.1663,391.1663,391.1948,391.1047,391.1063,0
2026-07-06 05:38:00-04:00,391.0662,391.0662,391.15,391.0,391.1487,0
2026-07-06 05:39:00-04:00,391.0,391.0,391.05,391.0,391.01,0
2026-07-06 05:40:00-04:00,390.99,390.99,391.0012,390.9142,391.0012,0
2026-07-06 05:41:00-04:00,390.96,390.96,391.0757,390.96,390.97,0
2026-07-06 05:42:00-04:00,390.98,390.98,390.98,390.97,390.98,0
2026-07-06 05:43:00-04:00,390.87,390.87,391.0,390.87,391.0,0
2026-07-06 05:44:00-04:00,390.7052,390.7052,390.9195,390.7,390.87,0
2026-07-06 05:45:00-04:00,390.8,390.8,390.8477,390.8,390.83,0
2026-07-06 05:46:00-04:00,390.75,390.75,390.8,390.5,390.72,0
2026-07-06 05:47:00-04:00,390.93,390.93,390.93,390.88,390.9,0
2026-07-06 05:48:00-04:00,390.8902,390.8902,390.92,390.84,390.9195,0
2026-07-06 05:49:00-04:00,391.3588,391.3588,391.3588,390.75,390.89,0
2026-07-06 05:50:00-04:00,391.33,391.33,391.33,391.0,391.1081,0
2026-07-06 05:51:00-04:00,391.59,391.59,391.59,391.37,391.37,0
2026-07-06 05:52:00-04:00,391.58,391.58,391.58,391.4677,391.55,0
2026-07-06 05:53:00-04:00,391.4,391.4,391.54,391.4,391.47,0
2026-07-06 05:54:00-04:00,391.59,391.59,391.59,391.16,391.4644,0
2026-07-06 05:55:00-04:00,391.1707,391.1707,391.59,391.1707,391.59,0
2026-07-06 05:56:00-04:00,391.47,391.47,391.49,391.3612,391.46,0
2026-07-06 05:57:00-04:00,391.48,391.48,391.5022,391.36,391.5022,0
2026-07-06 05:58:00-04:00,391.49,391.49,391.55,391.4,391.48,0
2026-07-06 05:59:00-04:00,391.47,391.47,391.49,391.3612,391.49,0
2026-07-06 06:00:00-04:00,391.45,391.45,391.59,391.3694,391.3694,0
2026-07-06 06:01:00-04:00,391.52,391.52,391.5842,391.365,391.53,0
2026-07-06 06:02:00-04:00,391.4867,391.4867,391.4965,391.47,391.47,0
2026-07-06 06:03:00-04:00,391.44,391.44,391.4575,391.41,391.4484,0
2026-07-06 06:04:00-04:00,391.4113,391.4113,391.5401,391.25,391.43,0
2026-07-06 06:05:00-04:00,391.4232,391.4232,391.433,391.168,391.25,0
2026-07-06 06:06:00-04:00,391.37,391.37,391.38,391.16,391.38,0
2026-07-06 06:07:00-04:00,391.3452,391.3452,391.355,391.31,391.355,0
2026-07-06 06:08:00-04:00,391.39,391.39,391.39,391.1612,391.32,0
2026-07-06 06:09:00-04:00,391.19,391.19,391.39,391.19,391.37,0
2026-07-06 06:10:00-04:00,391.3,391.3,391.3,391.1616,391.162,0
2026-07-06 06:11:00-04:00,391.31,391.31,391.31,391.31,391.31,0
2026-07-06 06:12:00-04:00,391.0542,391.0542,391.17,390.8,391.16,0
2026-07-06 06:13:00-04:00,390.94,390.94,391.0988,390.84,390.84,0
2026-07-06 06:14:00-04:00,390.9,390.9,390.94,390.87,390.94,0
2026-07-06 06:15:00-04:00,390.93,390.93,390.95,390.8,390.8,0
2026-07-06 06:16:00-04:00,390.88,390.88,390.9,390.8,390.9,0
2026-07-06 06:17:00-04:00,390.9482,390.9482,391.0,390.87,390.88,0
2026-07-06 06:18:00-04:00,390.96,390.96,390.9806,390.9585,390.9806,0
2026-07-06 06:19:00-04:00,390.9802,390.9802,390.99,390.94,390.94,0
2026-07-06 06:20:00-04:00,391.13,391.13,391.1306,390.9665,390.9665,0
2026-07-06 06:21:00-04:00,391.3,391.3,391.34,391.1,391.11,0
2026-07-06 06:22:00-04:00,391.2,391.2,391.3,391.15,391.15,0
2026-07-06 06:23:00-04:00,391.23,391.23,391.27,391.1512,391.27,0
2026-07-06 06:24:00-04:00,391.2,391.2,391.351,391.15,391.15,0
2026-07-06 06:25:00-04:00,391.18,391.18,391.312,391.18,391.2,0
2026-07-06 06:26:00-04:00,391.15,391.15,391.19,391.15,391.19,0
2026-07-06 06:27:00-04:00,391.0089,391.0089,391.18,391.0,391.0,0
2026-07-06 06:28:00-04:00,391.0814,391.0814,391.2,391.0814,391.15,0
2026-07-06 06:29:00-04:00,391.18,391.18,391.18,391.18,391.18,0
2026-07-06 06:30:00-04:00,391.23,391.23,391.26,391.1099,391.1099,0
2026-07-06 06:31:00-04:00,391.1657,391.1657,391.21,391.0,391.0,0
2026-07-06 06:32:00-04:00,391.17,391.17,391.17,391.11,391.14,0
2026-07-06 06:33:00-04:00,391.4,391.4,391.4317,391.18,391.4317,0
2026-07-06 06:34:00-04:00,391.22,391.22,391.336,391.22,391.222,0
2026-07-06 06:35:00-04:00,391.266,391.266,391.27,391.1112,391.24,0
2026-07-06 06:36:00-04:00,391.23,391.23,391.25,391.17,391.21,0
2026-07-06 06:37:00-04:00,391.3,391.3,391.3,391.1185,391.2,0
2026-07-06 06:38:00-04:00,391.28,391.28,391.4122,391.17,391.24,0
2026-07-06 06:39:00-04:00,391.29,391.29,391.29,391.27,391.28,0
2026-07-06 06:40:00-04:00,391.3441,391.3441,391.44,391.29,391.29,0
2026-07-06 06:41:00-04:00,391.31,391.31,391.4888,391.31,391.35,0
2026-07-06 06:42:00-04:00,391.32,391.32,391.383,391.0,391.3,0
2026-07-06 06:43:00-04:00,391.28,391.28,391.28,391.28,391.28,0
2026-07-06 06:44:00-04:00,391.195,391.195,391.195,391.02,391.04,0
2026-07-06 06:45:00-04:00,390.9093,390.9093,391.1412,390.804,391.0,0
2026-07-06 06:46:00-04:00,390.8757,390.8757,390.91,390.8757,390.9061,0
2026-07-06 06:47:00-04:00,390.8646,390.8646,390.96,390.802,390.802,0
2026-07-06 06:48:00-04:00,390.8904,390.8904,390.9372,390.86,390.86,0
2026-07-06 06:49:00-04:00,390.85,390.85,390.8982,390.83,390.8982,0
2026-07-06 06:50:00-04:00,390.86,390.86,390.86,390.8083,390.8083,0
2026-07-06 06:51:00-04:00,390.85,390.85,390.86,390.8,390.8283,0
2026-07-06 06:52:00-04:00,390.936,390.936,390.9645,390.84,390.84,0
2026-07-06 06:53:00-04:00,390.79,390.79,390.91,390.79,390.91,0
2026-07-06 06:54:00-04:00,390.83,390.83,390.87,390.78,390.81,0
2026-07-06 06:55:00-04:00,390.8475,390.8475,390.87,390.8,390.8085,0
2026-07-06 06:56:00-04:00,390.75,390.75,390.8437,390.75,390.81,0
2026-07-06 06:57:00-04:00,390.85,390.85,390.9157,390.8048,390.87,0
2026-07-06 06:58:00-04:00,390.83,390.83,390.89,390.76,390.89,0
2026-07-06 06:59:00-04:00,390.82,390.82,390.91,390.8,390.838,0
2026-07-06 07:00:00-04:00,390.96,390.96,390.9888,390.17,390.86,0
2026-07-06 07:01:00-04:00,390.8799,390.8799,390.9274,390.78,390.9274,0
2026-07-06 07:02:00-04:00,390.82,390.82,390.87,390.53,390.7,0
2026-07-06 07:03:00-04:00,390.571,390.571,390.87,390.571,390.725,0
2026-07-06 07:04:00-04:00,390.72,390.72,390.78,390.52,390.52,0
2026-07-06 07:05:00-04:00,390.65,390.65,390.6963,390.52,390.67,0
2026-07-06 07:06:00-04:00,390.7134,390.7134,390.81,390.56,390.67,0
2026-07-06 07:07:00-04:00,390.976,390.976,390.976,390.66,390.66,0
2026-07-06 07:08:00-04:00,390.802,390.802,391.0,390.52,390.88,0
