Datetime,Open,High,Low,Close,Adj Close,Volume
2025-07-02T04:00:00-04:00,121.35,121.35,121.23,121.29,121.29,802
2025-07-02T04:01:00-04:00,121.5,121.5,121.5,121.5,121.5,482
2025-07-02T04:03:00-04:00,121.39,121.39,121.39,121.39,121.39,240
2025-07-02T04:06:00-04:00,121.4,121.4,121.4,121.4,121.4,307
2025-07-02T04:09:00-04:00,121.49,121.49,121.49,121.49,121.49,221
2025-07-02T04:10:00-04:00,121.49,121.49,121.49,121.49,121.49,427
2025-07-02T04:13:00-04:00,121.39,121.39,121.36,121.36,121.36,595
2025-07-02T04:15:00-04:00,121.3,121.3,121.3,121.3,121.3,376
2025-07-02T04:21:00-04:00,121.31,121.31,121.24,121.24,121.24,1430
2025-07-02T04:23:00-04:00,121.34,121.34,121.34,121.34,121.34,312
2025-07-02T04:25:00-04:00,121.24,121.24,121.23,121.23,121.23,689
2025-07-02T04:26:00-04:00,121.21,121.21,121.06,121.06,121.06,1392
2025-07-02T04:28:00-04:00,121.11,121.11,121.11,121.11,121.11,200
2025-07-02T04:29:00-04:00,121.1,121.1,121.05,121.05,121.05,2948
2025-07-02T04:32:00-04:00,121,121.02,120.9,120.9,120.9,1817
2025-07-02T04:33:00-04:00,120.8,120.8,120.8,120.8,120.8,414
2025-07-02T04:38:00-04:00,120.95,120.95,120.95,120.95,120.95,200
2025-07-02T04:40:00-04:00,120.99,121.04,120.99,121.04,121.04,955
2025-07-02T04:41:00-04:00,120.98,120.98,120.98,120.98,120.98,133
2025-07-02T04:44:00-04:00,121.04,121.49,121.04,121.43,121.43,5456
2025-07-02T04:45:00-04:00,121.26,121.26,121.26,121.26,121.26,242
2025-07-02T04:46:00-04:00,121.31,121.85,121.31,121.71,121.71,3384
2025-07-02T04:55:00-04:00,121.31,121.34,121.26,121.26,121.26,2112
2025-07-02T04:59:00-04:00,121.11,121.11,121.1,121.1,121.1,816
2025-07-02T05:04:00-04:00,121.02,121.02,121.02,121.02,121.02,648
2025-07-02T05:09:00-04:00,121.02,121.03,121.02,121.02,121.02,500
2025-07-02T05:17:00-04:00,121.05,121.05,121.05,121.05,121.05,298
2025-07-02T05:26:00-04:00,121.27,121.27,121.27,121.27,121.27,309
2025-07-02T05:29:00-04:00,121.27,121.3,121.27,121.3,121.3,602
2025-07-02T05:30:00-04:00,121.31,121.35,121.31,121.35,121.35,1005
2025-07-02T05:31:00-04:00,121.4,121.4,121.4,121.4,121.4,582
