Datetime,Open,High,Low,Close,Adj Close,Volume
2025-06-20T04:00:00-04:00,595.23,596.9,595.17,595.34,595.34,16449
2025-06-20T04:01:00-04:00,595.34,595.5,595.34,595.5,595.5,3797
2025-06-20T04:02:00-04:00,595.59,595.59,595.3,595.33,595.33,5016
2025-06-20T04:03:00-04:00,595.33,595.4,595.22,595.22,595.22,1798
2025-06-20T04:04:00-04:00,595.26,595.35,595.26,595.35,595.35,1176
2025-06-20T04:05:00-04:00,595.54,595.59,595.54,595.59,595.59,474
2025-06-20T04:06:00-04:00,595.56,595.56,595.56,595.56,595.56,382
2025-06-20T04:07:00-04:00,595.54,595.62,595.5,595.5,595.5,938
2025-06-20T04:10:00-04:00,595.67,595.67,595.64,595.64,595.64,550
2025-06-20T04:11:00-04:00,595.75,595.76,595.66,595.66,595.66,3062
2025-06-20T04:12:00-04:00,595.7,595.7,595.66,595.69,595.69,3153
2025-06-20T04:13:00-04:00,595.74,595.74,595.74,595.74,595.74,594
2025-06-20T04:14:00-04:00,595.67,595.67,595.63,595.63,595.63,6149
2025-06-20T04:15:00-04:00,595.75,595.75,595.75,595.75,595.75,567
2025-06-20T04:16:00-04:00,595.7,595.7,595.69,595.7,595.7,1352
2025-06-20T04:17:00-04:00,595.64,595.64,595.64,595.64,595.64,2457
2025-06-20T04:18:00-04:00,595.61,595.61,595.45,595.45,595.45,2345
2025-06-20T04:19:00-04:00,595.48,595.5,595.4,595.4,595.4,6356
2025-06-20T04:23:00-04:00,595.45,595.46,595.45,595.46,595.46,1673
2025-06-20T04:24:00-04:00,595.44,595.44,595.39,595.39,595.39,611
2025-06-20T04:26:00-04:00,595.28,595.3,595.28,595.3,595.3,444
2025-06-20T04:28:00-04:00,595.1,595.11,595.08,595.11,595.11,2864
2025-06-20T04:29:00-04:00,595.1,595.12,595.08,595.12,595.12,1171
2025-06-20T04:30:00-04:00,595,595,594.98,594.98,594.98,1780
2025-06-20T04:31:00-04:00,594.91,594.98,594.91,594.97,594.97,1398
2025-06-20T04:32:00-04:00,594.95,594.95,594.95,594.95,594.95,1150
2025-06-20T04:33:00-04:00,594.95,594.95,594.92,594.92,594.92,614
2025-06-20T04:35:00-04:00,594.89,594.9,594.89,594.9,594.9,1080
2025-06-20T04:36:00-04:00,595,595,594.79,594.79,594.79,2790
2025-06-20T04:37:00-04:00,594.8,594.8,594.76,594.8,594.8,645
2025-06-20T04:38:00-04:00,594.86,594.86,594.86,594.86,594.86,943
2025-06-20T04:39:00-04:00,594.76,594.76,594.73,594.73,594.73,684
2025-06-20T04:40:00-04:00,594.56,594.56,594.53,594.55,594.55,3379
2025-06-20T04:41:00-04:00,594.47,594.65,594.47,594.64,594.64,548
2025-06-20T04:42:00-04:00,594.61,594.61,594.57,594.57,594.57,312
2025-06-20T04:45:00-04:00,594.43,594.43,594.35,594.35,594.35,613
2025-06-20T04:46:00-04:00,594.41,594.41,594.41,594.41,594.41,1103
2025-06-20T04:47:00-04:00,594.36,594.36,594.34,594.34,594.34,1144
2025-06-20T04:49:00-04:00,594.47,594.51,594.3,594.35,594.35,3370
2025-06-20T04:50:00-04:00,594.24,594.24,594,594.02,594.02,2851
2025-06-20T04:51:00-04:00,593.94,594.01,593.89,594.01,594.01,1792
2025-06-20T04:52:00-04:00,593.94,593.94,593.94,593.94,593.94,569
2025-06-20T04:53:00-04:00,594.04,594.06,594.04,594.06,594.06,480
2025-06-20T04:54:00-04:00,594.12,594.12,594.09,594.09,594.09,932
2025-06-20T04:55:00-04:00,594.08,594.08,594.07,594.07,594.07,1153
2025-06-20T04:56:00-04:00,593.91,593.92,593.91,593.92,593.92,651
2025-06-20T04:57:00-04:00,593.9,593.9,593.8,593.85,593.85,1470
2025-06-20T04:58:00-04:00,593.8,593.8,593.8,593.8,593.8,371
2025-06-20T04:59:00-04:00,593.77,593.77,593.67,593.7,593.7,2619
2025-06-20T05:00:00-04:00,593.83,594.02,593.83,594.01,594.01,2162
2025-06-20T05:01:00-04:00,593.9,593.95,593.88,593.91,593.91,1969
2025-06-20T05:03:00-04:00,593.91,593.94,593.91,593.93,593.93,784
2025-06-20T05:04:00-04:00,593.87,593.87,593.85,593.85,593.85,836
2025-06-20T05:05:00-04:00,593.85,593.85,593.85,593.85,593.85,4705
2025-06-20T05:06:00-04:00,593.92,593.92,593.92,593.92,593.92,897
2025-06-20T05:08:00-04:00,593.91,593.98,593.91,593.95,593.95,2178
2025-06-20T05:09:00-04:00,594.14,594.3,594.14,594.3,594.3,4187
2025-06-20T05:10:00-04:00,594.28,594.28,594.28,594.28,594.28,312
2025-06-20T05:11:00-04:00,594.2,594.23,594.19,594.23,594.23,845
2025-06-20T05:12:00-04:00,594.27,594.27,594.27,594.27,594.27,289
2025-06-20T05:13:00-04:00,594.26,594.28,594.26,594.28,594.28,1264
2025-06-20T05:15:00-04:00,594.41,594.49,594.41,594.49,594.49,1676
2025-06-20T05:16:00-04:00,594.5,594.52,594.49,594.52,594.52,1368
2025-06-20T05:17:00-04:00,594.49,594.59,594.49,594.59,594.59,476
2025-06-20T05:18:00-04:00,594.59,594.61,594.59,594.61,594.61,823
2025-06-20T05:19:00-04:00,594.66,594.66,594.59,594.6,594.6,2466
2025-06-20T05:20:00-04:00,594.61,594.61,594.59,594.59,594.59,5712
2025-06-20T05:21:00-04:00,594.6,594.6,594.6,594.6,594.6,168
2025-06-20T05:22:00-04:00,594.61,594.61,594.61,594.61,594.61,449
2025-06-20T05:25:00-04:00,594.51,594.51,594.35,594.36,594.36,838
2025-06-20T05:26:00-04:00,594.39,594.39,594.39,594.39,594.39,1054
2025-06-20T05:29:00-04:00,594.39,594.39,594.39,594.39,594.39,317
2025-06-20T05:34:00-04:00,594.25,594.25,594.25,594.25,594.25,473
2025-06-20T05:35:00-04:00,594.28,594.28,594.28,594.28,594.28,525
2025-06-20T05:38:00-04:00,594.29,594.3,594.29,594.3,594.3,668
2025-06-20T05:39:00-04:00,594.35,594.35,594.35,594.35,594.35,1074
2025-06-20T05:40:00-04:00,594.4,594.4,594.4,594.4,594.4,394
2025-06-20T05:43:00-04:00,594.38,594.38,594.38,594.38,594.38,677
2025-06-20T05:45:00-04:00,594.4,594.4,594.4,594.4,594.4,437
2025-06-20T05:46:00-04:00,594.3,594.3,594.3,594.3,594.3,457
2025-06-20T05:47:00-04:00,594.34,594.34,594.34,594.34,594.34,383
2025-06-20T05:48:00-04:00,594.47,594.47,594.47,594.47,594.47,568
2025-06-20T05:50:00-04:00,594.39,594.54,594.3,594.54,594.54,4408
2025-06-20T05:52:00-04:00,594.81,594.82,594.81,594.82,594.82,846
2025-06-20T05:54:00-04:00,594.74,594.78,594.73,594.78,594.78,805
2025-06-20T05:56:00-04:00,594.88,594.88,594.88,594.88,594.88,124
2025-06-20T05:57:00-04:00,594.89,594.9,594.89,594.9,594.9,580
2025-06-20T05:58:00-04:00,594.99,594.99,594.95,594.98,594.98,1832
2025-06-20T05:59:00-04:00,594.99,594.99,594.93,594.94,594.94,1996
2025-06-20T06:00:00-04:00,594.94,594.94,594.89,594.9,594.9,1885
2025-06-20T06:02:00-04:00,594.92,595.02,594.92,595.02,595.02,1153
2025-06-20T06:03:00-04:00,594.98,594.98,594.95,594.95,594.95,476
2025-06-20T06:04:00-04:00,594.78,594.78,594.78,594.78,594.78,1361
2025-06-20T06:05:00-04:00,594.78,594.78,594.64,594.64,594.64,2927
2025-06-20T06:07:00-04:00,594.78,594.78,594.78,594.78,594.78,527
2025-06-20T06:10:00-04:00,594.63,594.79,594.63,594.79,594.79,1746
2025-06-20T06:15:00-04:00,594.5,594.5,594.5,594.5,594.5,502
2025-06-20T06:16:00-04:00,594.33,594.34,594.3,594.34,594.34,2465
2025-06-20T06:17:00-04:00,594.36,594.36,594.36,594.36,594.36,111
2025-06-20T06:18:00-04:00,594.43,594.43,594.43,594.43,594.43,235
2025-06-20T06:19:00-04:00,594.41,594.42,594.4,594.4,594.4,869
2025-06-20T06:20:00-04:00,594.45,594.45,594.45,594.45,594.45,112
2025-06-20T06:21:00-04:00,594.38,594.38,594.38,594.38,594.38,281
2025-06-20T06:22:00-04:00,594.3,594.34,594.3,594.32,594.32,3039
2025-06-20T06:23:00-04:00,594.36,594.36,594.36,594.36,594.36,271
2025-06-20T06:24:00-04:00,594.43,594.43,594.43,594.43,594.43,183
2025-06-20T06:29:00-04:00,594.44,594.44,594.34,594.34,594.34,1321
2025-06-20T06:30:00-04:00,594.29,594.29,594.29,594.29,594.29,333
2025-06-20T06:34:00-04:00,594.58,594.6,594.58,594.6,594.6,2212
2025-06-20T06:35:00-04:00,594.66,594.66,594.66,594.66,594.66,441
2025-06-20T06:36:00-04:00,594.71,594.78,594.64,594.69,594.69,812
2025-06-20T06:37:00-04:00,594.78,594.83,594.78,594.83,594.83,926
2025-06-20T06:38:00-04:00,594.79,594.79,594.78,594.78,594.78,1201
2025-06-20T06:39:00-04:00,594.85,594.9,594.85,594.9,594.9,764
2025-06-20T06:41:00-04:00,594.81,594.81,594.81,594.81,594.81,509
2025-06-20T06:42:00-04:00,594.85,594.85,594.85,594.85,594.85,501
2025-06-20T06:45:00-04:00,594.84,594.86,594.83,594.86,594.86,2405
2025-06-20T06:46:00-04:00,594.83,594.83,594.83,594.83,594.83,548
2025-06-20T06:47:00-04:00,594.85,594.85,594.85,594.85,594.85,200
2025-06-20T06:49:00-04:00,594.89,594.9,594.89,594.89,594.89,1494
2025-06-20T06:50:00-04:00,594.74,594.74,594.74,594.74,594.74,427
2025-06-20T06:51:00-04:00,594.68,594.72,594.68,594.72,594.72,1011
2025-06-20T06:52:00-04:00,594.59,594.59,594.59,594.59,594.59,372
2025-06-20T06:53:00-04:00,594.73,594.73,594.73,594.73,594.73,481
2025-06-20T06:54:00-04:00,594.78,594.97,594.78,594.9,594.9,3821
