Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-25T04:00:00-05:00,195.17,195.68,193.47,193.68,193.68,68171
2024-01-25T04:01:00-05:00,193.46,194.8,193.46,194,194,45472
2024-01-25T04:02:00-05:00,193.85,193.85,193.4,193.6,193.6,26259
2024-01-25T04:03:00-05:00,193.49,193.49,192.5,192.5,192.5,46131
2024-01-25T04:04:00-05:00,192.31,192.35,191.98,192.05,192.05,45192
2024-01-25T04:05:00-05:00,191.95,192.6,191.92,192.55,192.55,29585
2024-01-25T04:06:00-05:00,192.66,193,192.5,192.85,192.85,18314
2024-01-25T04:07:00-05:00,192.84,192.84,192.5,192.59,192.59,11017
2024-01-25T04:08:00-05:00,192.62,192.71,192.1,192.11,192.11,22910
2024-01-25T04:09:00-05:00,192.05,192.06,191.2,191.22,191.22,37200
2024-01-25T04:10:00-05:00,191.31,191.73,191.2,191.61,191.61,34203
2024-01-25T04:11:00-05:00,191.64,191.86,191.5,191.6,191.6,24340
2024-01-25T04:12:00-05:00,191.5,191.6,191.19,191.51,191.51,31774
2024-01-25T04:13:00-05:00,191.44,191.5,191.22,191.5,191.5,17591
2024-01-25T04:14:00-05:00,191.51,191.53,191.2,191.32,191.32,38747
2024-01-25T04:15:00-05:00,191.37,191.37,190.83,190.83,190.83,30929
2024-01-25T04:16:00-05:00,190.88,191.15,190.83,191.15,191.15,35544
2024-01-25T04:17:00-05:00,191.11,191.11,190.88,190.88,190.88,27011
2024-01-25T04:18:00-05:00,190.88,190.93,190.71,190.89,190.89,19877
2024-01-25T04:19:00-05:00,190.88,190.97,190.87,190.96,190.96,10903
2024-01-25T04:20:00-05:00,190.93,190.96,190.72,190.8,190.8,24140
2024-01-25T04:21:00-05:00,190.75,190.88,190.5,190.5,190.5,30364
2024-01-25T04:22:00-05:00,190.51,190.6,190.12,190.48,190.48,86543
2024-01-25T04:23:00-05:00,190.4,190.7,190.39,190.59,190.59,20503
2024-01-25T04:24:00-05:00,190.58,190.7,190.52,190.7,190.7,15330
2024-01-25T04:25:00-05:00,190.7,190.95,190.68,190.92,190.92,20251
2024-01-25T04:26:00-05:00,190.9,191.18,190.82,191.18,191.18,17548
2024-01-25T04:27:00-05:00,191.17,191.64,191.17,191.58,191.58,25659
2024-01-25T04:28:00-05:00,191.59,191.7,191.5,191.61,191.61,22475
2024-01-25T04:29:00-05:00,191.65,191.67,191.5,191.65,191.65,14721
2024-01-25T04:30:00-05:00,191.66,191.79,191.66,191.79,191.79,6953
2024-01-25T04:31:00-05:00,191.79,191.8,191.25,191.3,191.3,27255
2024-01-25T04:32:00-05:00,191.29,191.45,191.2,191.45,191.45,7520
2024-01-25T04:33:00-05:00,191.44,191.44,191.4,191.43,191.43,7279
2024-01-25T04:34:00-05:00,191.4,191.41,191.1,191.17,191.17,12325
2024-01-25T04:35:00-05:00,191.18,191.2,191.11,191.17,191.17,6264
2024-01-25T04:36:00-05:00,191.17,191.25,191.17,191.2,191.2,7868
2024-01-25T04:37:00-05:00,191.25,191.35,191.25,191.34,191.34,7644
2024-01-25T04:38:00-05:00,191.33,191.35,191.33,191.35,191.35,7431
2024-01-25T04:39:00-05:00,191.35,191.37,191.17,191.17,191.17,6278
2024-01-25T04:40:00-05:00,191.2,191.3,191.19,191.26,191.26,5053
2024-01-25T04:41:00-05:00,191.2,191.25,191.17,191.23,191.23,5435
2024-01-25T04:42:00-05:00,191.26,191.35,191.26,191.35,191.35,9071
2024-01-25T04:43:00-05:00,191.35,191.5,191.3,191.5,191.5,11435
2024-01-25T04:44:00-05:00,191.48,191.62,191.48,191.55,191.55,13417
2024-01-25T04:45:00-05:00,191.57,191.68,191.57,191.68,191.68,6965
2024-01-25T04:46:00-05:00,191.69,191.8,191.68,191.8,191.8,18589
2024-01-25T04:47:00-05:00,191.88,191.9,191.84,191.89,191.89,9691
2024-01-25T04:48:00-05:00,191.99,192,191.85,191.85,191.85,19516
2024-01-25T04:49:00-05:00,191.92,192.15,191.9,192.15,192.15,13465
2024-01-25T04:50:00-05:00,192.17,192.3,192.17,192.21,192.21,12707
2024-01-25T04:51:00-05:00,192.25,192.27,192.16,192.25,192.25,6299
2024-01-25T04:52:00-05:00,192.28,192.36,192.25,192.27,192.27,7176
2024-01-25T04:53:00-05:00,192.29,192.35,192.25,192.35,192.35,5137
2024-01-25T04:54:00-05:00,192.34,192.59,192.34,192.59,192.59,15055
2024-01-25T04:55:00-05:00,192.55,192.79,192.55,192.79,192.79,12882
2024-01-25T04:56:00-05:00,192.79,193,192.7,193,193,31878
2024-01-25T04:57:00-05:00,193.03,193.29,193.03,193.29,193.29,11181
2024-01-25T04:58:00-05:00,193.26,193.32,193.23,193.28,193.28,12673
2024-01-25T04:59:00-05:00,193.28,193.28,192.8,192.8,192.8,20146
2024-01-25T05:00:00-05:00,192.83,192.87,192.69,192.71,192.71,10878
2024-01-25T05:01:00-05:00,192.71,192.71,192.57,192.6,192.6,7682
2024-01-25T05:02:00-05:00,192.53,192.53,192.35,192.35,192.35,13323
