Datetime,Open,High,Low,Close,Adj Close,Volume
2025-07-16T04:01:00-04:00,256.68,256.68,256.68,256.68,256.68,733
2025-07-16T07:55:00-04:00,257.58,257.58,257.58,257.58,257.58,558
2025-07-16T08:00:00-04:00,258,258,257.15,257.58,257.58,2665
2025-07-16T08:11:00-04:00,258,259,258,259,259,21409
2025-07-16T08:12:00-04:00,258.76,259.5,258.76,259.5,259.5,15095
2025-07-16T08:20:00-04:00,258.8,258.8,258.8,258.8,258.8,133
2025-07-16T08:21:00-04:00,258.5,258.5,258.5,258.5,258.5,208
2025-07-16T08:25:00-04:00,258.5,259.5,258.5,259.5,259.5,502
2025-07-16T08:34:00-04:00,258.7,258.7,258.7,258.7,258.7,377
2025-07-16T08:39:00-04:00,259,259,259,259,259,253
2025-07-16T08:41:00-04:00,259,259,259,259,259,216
2025-07-16T08:43:00-04:00,258.97,258.97,258.97,258.97,258.97,257
2025-07-16T08:44:00-04:00,258.9,258.9,258.79,258.79,258.79,1521
2025-07-16T08:46:00-04:00,258.9,258.9,258.81,258.81,258.81,251
2025-07-16T08:47:00-04:00,258.975,258.975,258.975,258.975,258.975,102
2025-07-16T08:52:00-04:00,258.98,258.98,258.98,258.98,258.98,104
2025-07-16T08:54:00-04:00,258.9,258.9,258.9,258.9,258.9,132
2025-07-16T08:57:00-04:00,259.3,259.3,259.3,259.3,259.3,215
2025-07-16T09:00:00-04:00,258.6,258.6,258.6,258.6,258.6,253
2025-07-16T09:02:00-04:00,259,259,258.6037,258.6037,258.6037,883
2025-07-16T09:12:00-04:00,258.9,258.9,258.9,258.9,258.9,149
2025-07-16T09:13:00-04:00,258.9,259.2711,258.9,258.9,258.9,1415
2025-07-16T09:15:00-04:00,259.29,259.29,259.29,259.29,259.29,193
2025-07-16T09:23:00-04:00,258.9999,258.9999,258.9999,258.9999,258.9999,186
2025-07-16T09:24:00-04:00,258.9,258.9,258.9,258.9,258.9,1718
2025-07-16T09:26:00-04:00,259.3,259.3,259.3,259.3,259.3,201
2025-07-16T09:27:00-04:00,258.9,258.9,258.9,258.9,258.9,120
2025-07-16T09:29:00-04:00,258,258,258,258,258,1042
2025-07-16T09:30:00-04:00,258.93,258.98,258.365,258.365,258.365,99879
2025-07-16T09:31:00-04:00,258.365,258.43,257,257.11,257.11,68068
2025-07-16T09:32:00-04:00,257.115,258.76,256.72,258.52,258.52,56084
2025-07-16T09:33:00-04:00,258.52,258.8214,258.1527,258.29,258.29,15223
2025-07-16T09:34:00-04:00,258.3,258.35,257.43,258.14,258.14,30311
2025-07-16T09:35:00-04:00,258.17,258.35,258.14,258.3,258.3,7958
2025-07-16T09:36:00-04:00,258.39,258.525,258.25,258.5199,258.5199,19777
2025-07-16T09:37:00-04:00,258.37,258.732,258.23,258.4695,258.4695,18483
2025-07-16T09:38:00-04:00,258.29,258.3299,257.77,258.3299,258.3299,26190
2025-07-16T09:39:00-04:00,258.24,258.29,257.94,257.95,257.95,32366
2025-07-16T09:40:00-04:00,258.015,258.02,257.75,257.75,257.75,13731
2025-07-16T09:41:00-04:00,257.827,257.827,257.55,257.74,257.74,23436
2025-07-16T09:42:00-04:00,257.7,258,257.63,257.91,257.91,24878
